;Filters;Baseline RMSE;Predicted RMSE;Ratio [%]
863;RuleOfFourFilter, SureChEMBLFilter;1.0169;1.1309;111.20775331729382
632;GlaxoFilter, RuleOfFourFilter;1.0169;1.1311;111.22876320783277
717;LINTFilter, RuleOfFourFilter;1.0169;1.1317;111.28239726402327
845;PfizerFilter, SureChEMBLFilter;1.0169;1.1332;111.43457641413252
802;NIHFilter, RuleOfFourFilter;1.0169;1.1333;111.44401431026823
504;BMSFilter, RuleOfFourFilter;1.0169;1.1333;111.44401431026823
769;MolecularWeightFilter, PfizerFilter;1.0169;1.1367;111.77701906731679
549;FAF4DruglikeFilter, LINTFilter;1.0169;1.1398;112.07727339077628
736;LipinskiFilter, RuleOfFourFilter;1.0169;1.1401;112.112506702251
876;RuleOfThreeFilter, ZINCDruglikeFilter;1.0169;1.1409;112.18969682777413
800;NIHFilter, PfizerFilter;1.0169;1.1411;112.21055636222792
502;BMSFilter, PfizerFilter;1.0169;1.1411;112.21055636222792
622;GlaxoFilter, LINTFilter;1.0169;1.1424;112.33544854804161
710;LINTFilter, MolecularWeightFilter;1.0169;1.1429;112.38352857440591
473;BeyondRo5Filter, PfizerFilter;1.0169;1.1446;112.552984997583
787;NIBRFilter, RuleOfFourFilter;1.0169;1.1457;112.66388503911482
850;PfizerFilter, ZINCDruglikeFilter;1.0169;1.1468;112.7652674870135
709;LINTFilter, MLSMRFilter;1.0169;1.149;112.98285263871017
788;NIBRFilter, RuleOfThreeFilter;1.0169;1.1507;113.15481984409261
862;RuleOfFourFilter, RuleOfXuFilter;1.0169;1.1518;113.2577781164555
712;LINTFilter, NIHFilter;1.0169;1.1528;113.36177186201984
494;BMSFilter, LINTFilter;1.0169;1.1528;113.36177186201984
844;PfizerFilter, RuleOfXuFilter;1.0169;1.1532;113.39485998055369
734;LipinskiFilter, PfizerFilter;1.0169;1.1542;113.49785959258918
866;RuleOfFourFilter, ZINCBasicFilter;1.0169;1.1543;113.50589244120665
560;FAF4DruglikeFilter, RuleOfThreeFilter;1.0169;1.1548;113.56029408127266
861;RuleOfFourFilter, RuleOfVeberFilter;1.0169;1.155;113.57355253702967
698;InpharmaticaFilter, RuleOfThreeFilter;1.0169;1.1558;113.65565278837713
695;InpharmaticaFilter, PfizerFilter;1.0169;1.1563;113.70560543242303
846;PfizerFilter, TiceHerbicidesFilter;1.0169;1.1594;114.01003937169672
785;NIBRFilter, PfizerFilter;1.0169;1.1599;114.05495499571785
557;FAF4DruglikeFilter, PfizerFilter;1.0169;1.1619;114.25521796343028
867;RuleOfFourFilter, ZINCDruglikeFilter;1.0169;1.1637;114.42923881471133
532;BrenkFilter, RuleOfFourFilter;1.0169;1.1662;114.6777682144354
827;PAINSFilter, PfizerFilter;1.0169;1.1684;114.89478671566911
803;NIHFilter, RuleOfThreeFilter;1.0169;1.1687;114.91945996293897
505;BMSFilter, RuleOfThreeFilter;1.0169;1.1687;114.91945996293897
843;PfizerFilter, RuleOfVeberFilter;1.0169;1.1689;114.94271907420975
752;MLSMRFilter, PfizerFilter;1.0169;1.17;115.0467593023029
840;PfizerFilter, REOSFilter;1.0169;1.1713;115.18074771599092
585;FAF4LeadlikeFilter, RuleOfThreeFilter;1.0169;1.1718;115.22944193560163
849;PfizerFilter, ZINCBasicFilter;1.0169;1.1757;115.6118243434378
697;InpharmaticaFilter, RuleOfFourFilter;1.0169;1.1783;115.87038194675313
633;GlaxoFilter, RuleOfThreeFilter;1.0169;1.1793;115.96162227522753
772;MolecularWeightFilter, RuleOfThreeFilter;1.0169;1.1795;115.97958563706268
875;RuleOfThreeFilter, ZINCBasicFilter;1.0169;1.1795;115.97958563706268
737;LipinskiFilter, RuleOfThreeFilter;1.0169;1.1795;115.97958563706268
869;RuleOfThreeFilter, RuleOfVeberFilter;1.0169;1.1795;115.97958563706268
655;GSKFilter, RuleOfThreeFilter;1.0169;1.1795;115.97958563706268
476;BeyondRo5Filter, RuleOfThreeFilter;1.0169;1.1795;115.97958563706268
677;HaoFilter, RuleOfThreeFilter;1.0169;1.1829;116.31701918244408
864;RuleOfFourFilter, TiceInsecticidesFilter;1.0169;1.1834;116.37167819664265
848;PfizerFilter, ValenceDiscoveryFilter;1.0169;1.1867;116.6904075036281
830;PAINSFilter, RuleOfThreeFilter;1.0169;1.1892;116.93369060794517
609;GhoseFilter, RuleOfThreeFilter;1.0169;1.1911;117.12928418725068
873;RuleOfThreeFilter, TiceInsecticidesFilter;1.0169;1.1947;117.48012361320421
871;RuleOfThreeFilter, SureChEMBLFilter;1.0169;1.1977;117.76985267367456
754;MLSMRFilter, RuleOfFourFilter;1.0169;1.1979;117.79789397678277
865;RuleOfFourFilter, ValenceDiscoveryFilter;1.0169;1.2031;118.30676469385001
755;MLSMRFilter, RuleOfThreeFilter;1.0169;1.2075;118.73394192271395
533;BrenkFilter, RuleOfThreeFilter;1.0169;1.2143;119.40894870357526
816;OpreaFilter, RuleOfFourFilter;1.0169;1.2213;120.09587473336877
872;RuleOfThreeFilter, TiceHerbicidesFilter;1.0169;1.2233;120.2864170046237
653;GSKFilter, PfizerFilter;1.0169;1.2235;120.30765997908479
852;REOSFilter, RuleOfThreeFilter;1.0169;1.2364;121.58277592993115
847;PfizerFilter, TiceInsecticidesFilter;1.0169;1.2366;121.60335033169412
814;OpreaFilter, PfizerFilter;1.0169;1.2453;122.45298596534575
851;REOSFilter, RuleOfFourFilter;1.0169;1.2542;123.3274002968064
559;FAF4DruglikeFilter, RuleOfFourFilter;1.0169;1.2585;123.75260337815193
607;GhoseFilter, PfizerFilter;1.0169;1.259;123.79999844625502
874;RuleOfThreeFilter, ValenceDiscoveryFilter;1.0169;1.2591;123.81156271706395
676;HaoFilter, RuleOfFourFilter;1.0169;1.2709;124.97184887014011
817;OpreaFilter, RuleOfThreeFilter;1.0169;1.2741;125.28922146927088
715;LINTFilter, PfizerFilter;1.0169;1.2777;125.64237768400737
883;RuleOfTwoFilter, ZINCDruglikeFilter;1.0169;1.2945;127.29385811504115
561;FAF4DruglikeFilter, RuleOfTwoFilter;1.0169;1.3065;128.4717832617037
656;GSKFilter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
882;RuleOfTwoFilter, ZINCBasicFilter;1.0169;1.3068;128.50074716015385
738;LipinskiFilter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
773;MolecularWeightFilter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
877;RuleOfTwoFilter, RuleOfVeberFilter;1.0169;1.3068;128.50074716015385
678;HaoFilter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
477;BeyondRo5Filter, RuleOfTwoFilter;1.0169;1.3068;128.50074716015385
870;RuleOfThreeFilter, RuleOfXuFilter;1.0169;1.3089;128.70576073469763
674;HaoFilter, PfizerFilter;1.0169;1.3091;128.72962378188745
634;GlaxoFilter, RuleOfTwoFilter;1.0169;1.3141;129.2226751143872
879;RuleOfTwoFilter, SureChEMBLFilter;1.0169;1.3178;129.58630599285948
534;BrenkFilter, RuleOfTwoFilter;1.0169;1.3255;130.33848132094087
699;InpharmaticaFilter, RuleOfTwoFilter;1.0169;1.3282;130.60543213515066
880;RuleOfTwoFilter, TiceHerbicidesFilter;1.0169;1.3282;130.60673776203012
868;RuleOfThreeFilter, RuleOfTwoFilter;1.0169;1.3317;130.9485740451733
718;LINTFilter, RuleOfThreeFilter;1.0169;1.3321;130.98552969476657
756;MLSMRFilter, RuleOfTwoFilter;1.0169;1.3386;131.62793387572145
586;FAF4LeadlikeFilter, RuleOfTwoFilter;1.0169;1.3401;131.7766771497917
831;PAINSFilter, RuleOfTwoFilter;1.0169;1.3422;131.98461880370837
804;NIHFilter, RuleOfTwoFilter;1.0169;1.3435;132.10621435320397
506;BMSFilter, RuleOfTwoFilter;1.0169;1.3435;132.10621435320397
881;RuleOfTwoFilter, TiceInsecticidesFilter;1.0169;1.3475;132.5019317772267
583;FAF4LeadlikeFilter, PfizerFilter;1.0169;1.3561;133.3486291075803
789;NIBRFilter, RuleOfTwoFilter;1.0169;1.4625;143.81287660155823
610;GhoseFilter, RuleOfTwoFilter;1.0169;1.4755;145.08694836017068
719;LINTFilter, RuleOfTwoFilter;1.0169;1.7857;175.59330775218285
841;PfizerFilter, RuleOfThreeFilter;1.0169;1.8759;184.45993471791823
842;PfizerFilter, RuleOfTwoFilter;1.0169;1.8916;186.00353223213725
818;OpreaFilter, RuleOfTwoFilter;1.0169;2.3683;232.8858921954892
878;RuleOfTwoFilter, RuleOfXuFilter;1.0169;2.3768;233.72185963923067
