Dataset,Model,Filters,Metric,Baseline value,After filter application,Improvement (%),Filter metric R2,Filter metric Accuracy,Baseline metric R2,Baseline metric Accuracy,Mixed metric R2,Mixed metric Accuracy,Mixed metric roc_auc,Rest metric R2,Rest metric Accuracy,Rest metric roc_auc,Notes
clintox,LogisticRegression,BMSFilter;RuleOfThreeFilter,ROC-AUC,0.9103202846975089,nan,nan,1.0,1.0,0.01684460260972731,0.9527027027027027,-0.8960854092526689,0.9087837837837838,0.6132858837485172,-0.6604092572547806,0.8885191347753744,0.6559868048038761,None
clintox,LogisticRegression,BMSFilter;RuleOfTwoFilter,ROC-AUC,0.9103202846975089,nan,nan,1.0,1.0,0.01684460260972731,0.9527027027027027,-0.5449584816132858,0.9256756756756757,0.6166073546856465,-0.5783726542020378,0.9012527634487841,0.7101279447251011,None
clintox,LogisticRegression,BMSFilter;RuleOfVeberFilter,ROC-AUC,0.9103202846975089,0.7700892857142857,84.59542192561152,-0.3325892857142858,0.9547738693467337,0.01684460260972731,0.9527027027027027,-0.6151838671411622,0.9222972972972973,0.7876631079478055,-1.3409150326797388,0.8471074380165289,0.7276470588235294,None
clintox,LogisticRegression,BMSFilter;RuleOfXuFilter,ROC-AUC,0.9103202846975089,0.9271054493984431,101.84387462117377,0.17763623496107595,0.9578313253012049,0.01684460260972731,0.9527027027027027,-0.1236061684460259,0.9459459459459459,0.8640569395017794,-0.529550827423168,0.919629057187017,0.7348154209856337,None
clintox,LogisticRegression,BMSFilter;SureChEMBLFilter,ROC-AUC,0.9103202846975089,0.8451388888888889,92.83972938927981,0.2958333333333334,0.9644970414201184,0.01684460260972731,0.9527027027027027,0.22752075919335712,0.9628378378378378,0.8597864768683274,0.07848837209302317,0.9558359621451105,0.8511731727574751,None
clintox,LogisticRegression,BMSFilter;TiceHerbicidesFilter,ROC-AUC,0.9103202846975089,0.7394957983193278,81.23468308355399,-0.5252100840336134,0.9752066115702479,0.01684460260972731,0.9527027027027027,-0.7556346381969155,0.9155405405405406,0.7731909845788849,-0.5505984109423712,0.8995433789954338,0.8048979181333601,None
clintox,LogisticRegression,BMSFilter;TiceInsecticidesFilter,ROC-AUC,0.9103202846975089,0.817391304347826,89.79161709215758,0.22391304347826058,0.9747899159663865,0.01684460260972731,0.9527027027027027,-0.2640569395017791,0.9391891891891891,0.8161328588374852,-0.3560831453046063,0.9126984126984127,0.7962600587048981,None
clintox,LogisticRegression,BMSFilter;ValenceDiscoveryFilter,ROC-AUC,0.9103202846975089,0.6946264744429882,76.3057229548396,-0.06422018348623837,0.9396551724137931,0.01684460260972731,0.9527027027027027,-0.6151838671411622,0.9222972972972973,0.7288256227758007,-0.7335257335257339,0.902330743618202,0.7585705540250995,None
clintox,LogisticRegression,BMSFilter;ZINCBasicFilter,ROC-AUC,0.9103202846975089,0.8500000000000001,93.37372947615326,0.09085365853658567,0.9671361502347418,0.01684460260972731,0.9527027027027027,-0.40450771055753254,0.9324324324324325,0.8279952550415185,-1.544988344988345,0.8713592233009708,0.730944055944056,None
clintox,LogisticRegression,BMSFilter;ZINCDruglikeFilter,ROC-AUC,0.9103202846975089,0.7938808373590982,87.20895828690641,-0.25603864734299564,0.8717948717948718,0.01684460260972731,0.9527027027027027,-4.758481613285883,0.722972972972973,0.6120996441281139,-5.750526592943656,0.7846012832263978,0.6061348077935755,None
clintox,LogisticRegression,BrenkFilter;FAF4DruglikeFilter,ROC-AUC,0.9103202846975089,0.6351351351351351,69.77051328106839,-0.6621621621621621,0.8536585365853658,0.01684460260972731,0.9527027027027027,-3.9860023724792404,0.7601351351351351,0.624673784104389,-2.718774492340576,0.8067556952081697,0.5555694098088113,None
clintox,LogisticRegression,BrenkFilter;FAF4LeadlikeFilter,ROC-AUC,0.9103202846975089,0.736842105263158,80.94317106291923,-1.1052631578947372,0.9,0.01684460260972731,0.9527027027027027,-4.477580071174376,0.7364864864864865,0.48730723606168447,-2.828803447132914,0.7806826434277415,0.39644330276580864,None
clintox,LogisticRegression,BrenkFilter;GhoseFilter,ROC-AUC,0.9103202846975089,0.821917808219178,90.28886008975333,-0.02739726027397249,0.9733333333333334,0.01684460260972731,0.9527027027027027,0.01684460260972731,0.9527027027027027,0.6882562277580071,-0.10598420817160581,0.9246823956442831,0.6534382897425666,None
clintox,LogisticRegression,BrenkFilter;GlaxoFilter,ROC-AUC,0.9103202846975089,0.7935483870967741,87.1724381447199,0.16774193548387106,0.9689922480620154,0.01684460260972731,0.9527027027027027,0.15729537366548052,0.9594594594594594,0.8616844602609728,-0.06940874035989686,0.9350961538461539,0.8346662858230981,None
clintox,LogisticRegression,BrenkFilter;GSKFilter,ROC-AUC,0.9103202846975089,0.78,85.68412822517591,-0.010000000000000453,0.9900990099009901,0.01684460260972731,0.9527027027027027,0.01684460260972731,0.9527027027027027,0.6804270462633453,-0.1021436864610763,0.9177800616649537,0.6911335768697081,None
clintox,LogisticRegression,BrenkFilter;HaoFilter,ROC-AUC,0.9103202846975089,0.7677902621722846,84.34287086411727,-0.033707865168539186,0.967391304347826,0.01684460260972731,0.9527027027027027,0.08706998813760392,0.956081081081081,0.6899169632265718,-0.09686306601200201,0.9223968565815324,0.7138025095471905,None
clintox,LogisticRegression,BrenkFilter;InpharmaticaFilter,ROC-AUC,0.9103202846975089,0.747008547008547,82.05996939382396,0.1658119658119661,0.9672131147540983,0.01684460260972731,0.9527027027027027,0.01684460260972731,0.9527027027027027,0.8386714116251482,-0.09429280397022333,0.9274193548387096,0.7742735932121988,None
