;Filters;Baseline RMSE;Predicted RMSE;Ratio [%]
1655;FAF4DruglikeFilter, TiceHerbicidesFilter;427781094874.2798;841195003813.3312;196.6414630970425
1601;BMSFilter, TiceInsecticidesFilter;427781094874.2798;841197612607.6443;196.64207294033486
947;GlaxoFilter, PfizerFilter;482070154095.9755;956619989465.8228;198.43999495462833
1013;InpharmaticaFilter, REOSFilter;482070154095.9755;965217841149.7256;200.2235220223901
1550;BeyondRo5Filter, GhoseFilter;427781094874.2798;862240784763.2067;201.5612178973477
1003;HaoFilter, ZINCDruglikeFilter;482070154095.9755;972972962017.846;201.83223411589518
1662;FAF4LeadlikeFilter, GSKFilter;427781094874.2798;865058226154.3724;202.2198354531314
1682;FAF4LeadlikeFilter, ValenceDiscoveryFilter;427781094874.2798;865991112312.8077;202.43791104590846
1578;BMSFilter, FAF4LeadlikeFilter;427781094874.2798;867932410384.9792;202.8917174659285
975;GSKFilter, RuleOfXuFilter;482070154095.9755;978568044567.1576;202.9928706958146
960;GSKFilter, HaoFilter;482070154095.9755;981518709700.0652;203.60495279793952
1661;FAF4LeadlikeFilter, GlaxoFilter;427781094874.2798;873779603785.2029;204.25858324618042
1117;NIHFilter, PfizerFilter;482070154095.9755;989688567389.9264;205.2996973533626
1671;FAF4LeadlikeFilter, OpreaFilter;427781094874.2798;890569770406.3439;208.1835268265122
1669;FAF4LeadlikeFilter, NIBRFilter;427781094874.2798;891201050402.4858;208.33109762936112
1553;BeyondRo5Filter, HaoFilter;427781094874.2798;891968425010.3851;208.5104825103421
1581;BMSFilter, GSKFilter;427781094874.2798;895175552887.0701;209.26019490182296
1167;PfizerFilter, ZINCDruglikeFilter;482070154095.9755;1033477585294.2286;214.38323374993118
1628;BrenkFilter, TiceHerbicidesFilter;427781094874.2798;930929890421.6488;217.61828691734007
976;GSKFilter, SureChEMBLFilter;482070154095.9755;1049850145754.419;217.7795362011571
932;GhoseFilter, TiceInsecticidesFilter;482070154095.9755;1071520217698.038;222.2747474809877
930;GhoseFilter, SureChEMBLFilter;482070154095.9755;1082926355313.0574;224.640821696142
1653;FAF4DruglikeFilter, RuleOfXuFilter;427781094874.2798;962154059560.72;224.91738674040437
1020;InpharmaticaFilter, TiceHerbicidesFilter;482070154095.9755;1087260038659.9788;225.53979528123116
1636;FAF4DruglikeFilter, GSKFilter;427781094874.2798;977026033648.6718;228.39392515366046
1582;BMSFilter, HaoFilter;427781094874.2798;997298304557.9092;233.1328608271023
1670;FAF4LeadlikeFilter, NIHFilter;427781094874.2798;999898264480.9548;233.74063895339137
1135;OpreaFilter, RuleOfTwoFilter;482070154095.9755;1157462852424.0383;240.1025748201783
1607;BrenkFilter, GhoseFilter;427781094874.2798;1078033497418.05;252.00587644829707
1672;FAF4LeadlikeFilter, PAINSFilter;427781094874.2798;1180805009389.3894;276.0301994496543
1133;OpreaFilter, RuleOfFourFilter;482070154095.9755;1555479738117.5874;322.66667515116615
1169;REOSFilter, RuleOfThreeFilter;482070154095.9755;1579786662160.7285;327.70887156938744
993;HaoFilter, RuleOfFourFilter;482070154095.9755;1621866523461.8735;336.43786276363744
951;GlaxoFilter, RuleOfTwoFilter;482070154095.9755;1643272059450.275;340.87819905214775
1181;RuleOfFourFilter, TiceInsecticidesFilter;482070154095.9755;1649452035725.322;342.16016521880175
1191;RuleOfThreeFilter, ValenceDiscoveryFilter;482070154095.9755;1653395971749.1963;342.97829013078064
1131;OpreaFilter, PfizerFilter;482070154095.9755;1681937416251.498;348.8988899148153
1012;InpharmaticaFilter, PfizerFilter;482070154095.9755;1735062965044.457;359.91918402378894
1196;RuleOfTwoFilter, SureChEMBLFilter;482070154095.9755;1741517737790.1829;361.2581536096224
1158;PfizerFilter, RuleOfThreeFilter;482070154095.9755;1749052018842.1626;362.8210549815418
991;HaoFilter, PfizerFilter;482070154095.9755;1752122274350.3916;363.45794475414897
1189;RuleOfThreeFilter, TiceHerbicidesFilter;482070154095.9755;1760564359888.3394;365.20915989705264
1168;REOSFilter, RuleOfFourFilter;482070154095.9755;1780935048321.1191;369.43482876696663
1185;RuleOfThreeFilter, RuleOfTwoFilter;482070154095.9755;1784064496431.993;370.08399737537013
950;GlaxoFilter, RuleOfThreeFilter;482070154095.9755;1790479389321.7097;371.4146943362195
1034;LINTFilter, RuleOfFourFilter;482070154095.9755;1804330666886.827;374.28798517312936
1073;MLSMRFilter, RuleOfTwoFilter;482070154095.9755;1809524673424.8423;375.36542307171817
1014;InpharmaticaFilter, RuleOfFourFilter;482070154095.9755;1817335750538.871;376.98574265542624
1120;NIHFilter, RuleOfThreeFilter;482070154095.9755;1817769987097.0205;377.0758201170695
1160;PfizerFilter, RuleOfVeberFilter;482070154095.9755;1825623499957.3325;378.70494251628537
1069;MLSMRFilter, PfizerFilter;482070154095.9755;1831279206535.428;379.8781548651605
924;GhoseFilter, PfizerFilter;482070154095.9755;1863297710276.9573;386.5200312537898
1032;LINTFilter, PfizerFilter;482070154095.9755;1867018798330.7231;387.2919288753598
926;GhoseFilter, RuleOfThreeFilter;482070154095.9755;1870754598624.8547;388.0668783847601
1192;RuleOfThreeFilter, ZINCBasicFilter;482070154095.9755;1916327663686.317;397.52049518186817
1182;RuleOfFourFilter, ValenceDiscoveryFilter;482070154095.9755;1925524638329.9597;399.4283035299892
1163;PfizerFilter, TiceHerbicidesFilter;482070154095.9755;1931012501870.262;400.5666987394155
1086;MolecularWeightFilter, PfizerFilter;482070154095.9755;1941145891859.9067;402.66875585777154
1180;RuleOfFourFilter, SureChEMBLFilter;482070154095.9755;1948477458016.5215;404.18960631788013
1146;PAINSFilter, RuleOfFourFilter;482070154095.9755;1949299866034.0493;404.3602055575427
1649;FAF4DruglikeFilter, RuleOfFourFilter;427781094874.2798;1731092763112.3174;404.66789763607176
1197;RuleOfTwoFilter, TiceHerbicidesFilter;482070154095.9755;1960026775210.648;406.58538151698673
970;GSKFilter, PfizerFilter;482070154095.9755;1960057195160.5403;406.5916917914632
1165;PfizerFilter, ValenceDiscoveryFilter;482070154095.9755;1983811526291.361;411.51925906128656
1178;RuleOfFourFilter, RuleOfVeberFilter;482070154095.9755;1990342210115.914;412.8739755416711
1119;NIHFilter, RuleOfFourFilter;482070154095.9755;1998063232691.656;414.47561433016256
1089;MolecularWeightFilter, RuleOfThreeFilter;482070154095.9755;2001231172377.22;415.13276758029576
1104;NIBRFilter, RuleOfFourFilter;482070154095.9755;2005779100407.2063;416.0761838012222
1144;PAINSFilter, PfizerFilter;482070154095.9755;2011042376372.0732;417.16799085879404
1102;NIBRFilter, PfizerFilter;482070154095.9755;2017279016282.035;418.4617112554979
949;GlaxoFilter, RuleOfFourFilter;482070154095.9755;2027803271700.8313;420.6448489854269
1164;PfizerFilter, TiceInsecticidesFilter;482070154095.9755;2030466770628.1687;421.19736170680306
1675;FAF4LeadlikeFilter, RuleOfThreeFilter;427781094874.2798;1807388517019.028;422.5031303803175
931;GhoseFilter, TiceHerbicidesFilter;482070154095.9755;2039603204818.236;423.0926116226998
1673;FAF4LeadlikeFilter, PfizerFilter;427781094874.2798;1811372838842.592;423.4345230648715
1179;RuleOfFourFilter, RuleOfXuFilter;482070154095.9755;2042776956090.4563;423.7509704207407
1162;PfizerFilter, SureChEMBLFilter;482070154095.9755;2049496913273.838;425.1449495182402
1166;PfizerFilter, ZINCBasicFilter;482070154095.9755;2053278544683.1824;425.92940617402223
968;GSKFilter, OpreaFilter;482070154095.9755;2055227686371.0344;426.3337335673053
1195;RuleOfTwoFilter, RuleOfXuFilter;482070154095.9755;2060945178718.2505;427.5197626750268
1035;LINTFilter, RuleOfThreeFilter;482070154095.9755;2077875863276.7732;431.0318416566167
989;HaoFilter, OpreaFilter;482070154095.9755;2084131811538.7656;432.3295673525217
1620;BrenkFilter, PfizerFilter;427781094874.2798;1855627636946.1133;433.7797203243547
1071;MLSMRFilter, RuleOfFourFilter;482070154095.9755;2095146658642.5913;434.6144727776421
982;HaoFilter, InpharmaticaFilter;482070154095.9755;2100341845605.7256;435.6921555420682
1139;OpreaFilter, TiceHerbicidesFilter;482070154095.9755;2100511430449.421;435.7273339994472
1183;RuleOfFourFilter, ZINCBasicFilter;482070154095.9755;2102845995838.1587;436.21161317933456
1188;RuleOfThreeFilter, SureChEMBLFilter;482070154095.9755;2102891350900.3064;436.2210215738934
1157;PfizerFilter, REOSFilter;482070154095.9755;2106678816351.8567;437.0066884357328
977;GSKFilter, TiceHerbicidesFilter;482070154095.9755;2122319497902.7583;440.25117088668077
1147;PAINSFilter, RuleOfThreeFilter;482070154095.9755;2124050470557.442;440.6102415820922
983;HaoFilter, LINTFilter;482070154095.9755;2127855862620.0408;441.39962711659706
1184;RuleOfFourFilter, ZINCDruglikeFilter;482070154095.9755;2135746050920.1252;443.03635742089915
1002;HaoFilter, ZINCBasicFilter;482070154095.9755;2162974282484.094;448.6845460367303
1647;FAF4DruglikeFilter, PfizerFilter;427781094874.2798;1945448969445.946;454.7767521184386
999;HaoFilter, TiceHerbicidesFilter;482070154095.9755;2196952299931.9792;455.7329013765467
1134;OpreaFilter, RuleOfThreeFilter;482070154095.9755;2214634726132.9707;459.40092065771375
1624;BrenkFilter, RuleOfTwoFilter;427781094874.2798;1973625168684.074;461.36334502208445
1622;BrenkFilter, RuleOfFourFilter;427781094874.2798;1974487984052.7456;461.5650405572565
1565;BeyondRo5Filter, RuleOfFourFilter;427781094874.2798;1974688772966.2876;461.61197786139365
1001;HaoFilter, ValenceDiscoveryFilter;482070154095.9755;2235489490244.748;463.72700555108077
1592;BMSFilter, PfizerFilter;427781094874.2798;1990697174464.796;465.3541725703985
1051;LipinskiFilter, PfizerFilter;482070154095.9755;2256387032835.828;468.06196435604335
1053;LipinskiFilter, RuleOfFourFilter;482070154095.9755;2262864676146.4346;469.40567818183575
1594;BMSFilter, RuleOfFourFilter;427781094874.2798;2009839116624.06;469.8288775979523
979;GSKFilter, ValenceDiscoveryFilter;482070154095.9755;2281832654371.661;473.34037068749336
1623;BrenkFilter, RuleOfThreeFilter;427781094874.2798;2050567970851.344;479.34983462838244
1187;RuleOfThreeFilter, RuleOfXuFilter;482070154095.9755;2315031290593.123;480.227052208717
1567;BeyondRo5Filter, RuleOfTwoFilter;427781094874.2798;2094093302883.316;489.52450867393924
994;HaoFilter, RuleOfThreeFilter;482070154095.9755;2365212287324.529;490.6365323030634
1563;BeyondRo5Filter, PfizerFilter;427781094874.2798;2115596829336.796;494.5512680869048
1683;FAF4LeadlikeFilter, ZINCBasicFilter;427781094874.2798;2120023545189.047;495.58607675547205
1606;BrenkFilter, FAF4LeadlikeFilter;427781094874.2798;2121542545135.7288;495.94116489865615
1016;InpharmaticaFilter, RuleOfTwoFilter;482070154095.9755;2402034371056.4272;498.274857019712
1015;InpharmaticaFilter, RuleOfThreeFilter;482070154095.9755;2420041625521.7134;502.0102582496543
985;HaoFilter, MLSMRFilter;482070154095.9755;2421546533387.401;502.3224343619693
1090;MolecularWeightFilter, RuleOfTwoFilter;482070154095.9755;2481397555596.199;514.7378518484629
1609;BrenkFilter, GSKFilter;427781094874.2798;2208533133935.0767;516.2764695303191
1681;FAF4LeadlikeFilter, TiceInsecticidesFilter;427781094874.2798;2211856469445.376;517.053347131999
1190;RuleOfThreeFilter, TiceInsecticidesFilter;482070154095.9755;2500039030073.5137;518.6048148452227
1678;FAF4LeadlikeFilter, RuleOfXuFilter;427781094874.2798;2236298366583.36;522.7669930669994
1595;BMSFilter, RuleOfThreeFilter;427781094874.2798;2251101593669.4897;526.2274608771722
1677;FAF4LeadlikeFilter, RuleOfVeberFilter;427781094874.2798;2257213556855.7334;527.6562204131774
1668;FAF4LeadlikeFilter, MolecularWeightFilter;427781094874.2798;2301756538185.1694;538.0687846576368
1679;FAF4LeadlikeFilter, SureChEMBLFilter;427781094874.2798;2312968975946.3887;540.6898536799868
1088;MolecularWeightFilter, RuleOfFourFilter;482070154095.9755;2609153921474.0474;541.2394646930559
1633;FAF4DruglikeFilter, FAF4LeadlikeFilter;427781094874.2798;2329464655861.8096;544.5459567460348
1674;FAF4LeadlikeFilter, REOSFilter;427781094874.2798;2376045468165.547;555.4348933684975
1198;RuleOfTwoFilter, TiceInsecticidesFilter;482070154095.9755;2704082293957.8105;560.9312816780301
1054;LipinskiFilter, RuleOfThreeFilter;482070154095.9755;2708139319253.2173;561.7728656800547
1667;FAF4LeadlikeFilter, MLSMRFilter;427781094874.2798;2460606687664.5547;575.2022978920329
1193;RuleOfThreeFilter, ZINCDruglikeFilter;482070154095.9755;2817199415750.6377;584.3961489451099
1665;FAF4LeadlikeFilter, LINTFilter;427781094874.2798;2505936198987.558;585.7987248651148
1106;NIBRFilter, RuleOfTwoFilter;482070154095.9755;2826591169725.213;586.3443620619719
1680;FAF4LeadlikeFilter, TiceHerbicidesFilter;427781094874.2798;2541560143287.548;594.1263355816332
1148;PAINSFilter, RuleOfTwoFilter;482070154095.9755;2877588794817.8745;596.9232424716703
1663;FAF4LeadlikeFilter, HaoFilter;427781094874.2798;2561262420265.461;598.7320269536896
972;GSKFilter, RuleOfThreeFilter;482070154095.9755;2922420521586.1665;606.2230770263244
1186;RuleOfThreeFilter, RuleOfVeberFilter;482070154095.9755;2934914025215.1616;608.8147130201404
1566;BeyondRo5Filter, RuleOfThreeFilter;427781094874.2798;2621497686286.599;612.8128890448113
1650;FAF4DruglikeFilter, RuleOfThreeFilter;427781094874.2798;2737718838049.0293;639.981259305911
927;GhoseFilter, RuleOfTwoFilter;482070154095.9755;3113963288600.719;645.9564571966343
1072;MLSMRFilter, RuleOfThreeFilter;482070154095.9755;3229054713939.544;669.8308713998233
1194;RuleOfTwoFilter, RuleOfVeberFilter;482070154095.9755;3341759455643.177;693.2101950824909
1676;FAF4LeadlikeFilter, RuleOfTwoFilter;427781094874.2798;3148777076811.251;736.0720505277687
1596;BMSFilter, RuleOfTwoFilter;427781094874.2798;3345071547025.695;781.9587137222076
1105;NIBRFilter, RuleOfThreeFilter;482070154095.9755;4172531495869.729;865.5444566350436
1121;NIHFilter, RuleOfTwoFilter;482070154095.9755;4450914505118.689;923.2918626678877
1055;LipinskiFilter, RuleOfTwoFilter;482070154095.9755;4535630488473.766;940.8652350567975
995;HaoFilter, RuleOfTwoFilter;482070154095.9755;5383797317280.2;1116.8078487199475
1200;RuleOfTwoFilter, ZINCDruglikeFilter;482070154095.9755;5424898492105.985;1125.3338224763734
1651;FAF4DruglikeFilter, RuleOfTwoFilter;427781094874.2798;5976806661714.271;1397.1647492909406
973;GSKFilter, RuleOfTwoFilter;482070154095.9755;7607559519568.25;1578.1021610505384
1036;LINTFilter, RuleOfTwoFilter;482070154095.9755;7898932168383.882;1638.5441208648813
1199;RuleOfTwoFilter, ZINCBasicFilter;482070154095.9755;8243687109273.552;1710.0596332774242
