Dataset,Model,Filters,Metric,Baseline value,After filter application,Improvement (%),Filter metric R2,Filter metric Accuracy,Baseline metric R2,Baseline metric Accuracy,Mixed metric R2,Mixed metric Accuracy,Mixed metric roc_auc,Rest metric R2,Rest metric Accuracy,Rest metric roc_auc,Notes
bbbp,GradientBoostingClassifier,ZINCBasicFilter,ROC-AUC,0.8282960063781983,0.8421423330887747,101.67166406742932,-0.003668378576668907,0.7631578947368421,-0.05472204102341105,0.7377450980392157,-0.03500761035007627,0.7426470588235294,0.8478533980817086,-0.06735410267661246,0.7482014388489209,0.8445590171127688,None
bbbp,GradientBoostingClassifier,ZINCDruglikeFilter,ROC-AUC,0.8282960063781983,0.8235601673101673,99.42824316046882,0.005952380952380931,0.7784431137724551,-0.05472204102341105,0.7377450980392157,-0.2321519170834243,0.6936274509803921,0.8288879224952285,-0.38466525223950976,0.6567567567567567,0.8734677039132482,None
bbbp,GaussianNB,BeyondRo5Filter,ROC-AUC,0.5370007972747699,0.5279066048296818,98.30648436813496,-0.6778879471187162,0.5882352941176471,-0.7447271145901286,0.5661764705882353,-0.7644415452634634,0.5612745098039216,0.528629412191056,-4.155555555555554,0.26436781609195403,0.5027777777777778,None
bbbp,GaussianNB,BMSFilter,ROC-AUC,0.5370007972747699,0.5140460030165912,95.72537054420177,-0.5172699849170435,0.6539589442815249,-0.7447271145901286,0.5661764705882353,-0.8334420526201352,0.5441176470588235,0.5086613031818512,-1.2242319738184895,0.4467455621301775,0.48089171974522293,None
bbbp,GaussianNB,BrenkFilter,ROC-AUC,0.5370007972747699,0.49907182178978365,92.9368865600438,-0.7490718217897832,0.5731225296442688,-0.7447271145901286,0.5661764705882353,-0.8728709139668047,0.5343137254901961,0.4984416902225121,-0.43800886158964736,0.7006451612903226,0.5010557128461058,None
bbbp,GaussianNB,FAF4DruglikeFilter,ROC-AUC,0.5370007972747699,0.5122336841013945,95.38788148936347,-0.49852262713182327,0.660958904109589,-0.7447271145901286,0.5661764705882353,-0.8137276219468004,0.5490196078431373,0.5132275132275133,-0.6777637543787347,0.6113989637305699,0.48906604162373785,None
bbbp,GaussianNB,FAF4LeadlikeFilter,ROC-AUC,0.5370007972747699,0.5,93.10973140774733,-0.34453781512605053,0.74375,-0.7447271145901286,0.5661764705882353,-0.8531564832934699,0.5392156862745098,0.5026455026455027,-0.46154299486040595,0.6935483870967742,0.4963663038657068,None
bbbp,GaussianNB,GhoseFilter,ROC-AUC,0.5370007972747699,0.5042489574317413,93.90096997821209,-0.3966480446927372,0.716,-0.7447271145901286,0.5661764705882353,-0.8432992679568025,0.5416666666666666,0.5052910052910053,-0.6466909848879625,0.620253164556962,0.4889699496265416,None
bbbp,GaussianNB,GlaxoFilter,ROC-AUC,0.5370007972747699,0.5053905973842346,94.11356555689412,-0.5472605160834219,0.6487252124645893,-0.7447271145901286,0.5661764705882353,-0.8531564832934699,0.5392156862745098,0.504095093136189,-1.4324266438209468,0.40794223826714804,0.485864210751767,None
bbbp,GaussianNB,GSKFilter,ROC-AUC,0.5370007972747699,0.5036549707602339,93.79035809932444,-0.4444444444444444,0.6923076923076923,-0.7447271145901286,0.5661764705882353,-0.8235848372834678,0.5465686274509803,0.5109444082046822,-0.47018617913451854,0.6761786600496278,0.5105389690260539,None
bbbp,GaussianNB,HaoFilter,ROC-AUC,0.5370007972747699,0.5083333333333333,94.66156026454311,-0.25775193798449614,0.7854545454545454,-0.7447271145901286,0.5661764705882353,-0.8432992679568025,0.5416666666666666,0.5052910052910053,-0.9351570231426418,0.516566265060241,0.5030959752321982,None
bbbp,GaussianNB,InpharmaticaFilter,ROC-AUC,0.5370007972747699,0.523224043715847,97.43450035291592,-0.6120218579234973,0.6131147540983607,-0.7447271145901286,0.5661764705882353,-0.8235848372834678,0.5465686274509803,0.5123939986953686,-0.5043731778425655,0.6647286821705426,0.5014324474628828,None
bbbp,GaussianNB,LINTFilter,ROC-AUC,0.5370007972747699,0.521329365079365,97.08167431502225,-0.8005952380952384,0.5518518518518518,-0.7447271145901286,0.5661764705882353,-0.7644415452634634,0.5612745098039216,0.5275422193230412,-0.28175192039106145,0.7539797395079595,0.5324065991620112,None
bbbp,GaussianNB,LipinskiFilter,ROC-AUC,0.5370007972747699,0.5172222925101215,96.31685746743348,-0.4944964574898787,0.664,-0.7447271145901286,0.5661764705882353,-0.8137276219468004,0.5490196078431373,0.5146771037181996,-3.277812696417347,0.25903614457831325,0.5232558139534884,None
bbbp,GaussianNB,MLSMRFilter,ROC-AUC,0.5370007972747699,0.5192307692307692,96.6908749234299,-0.29937629937629917,0.75,-0.7447271145901286,0.5661764705882353,-0.8432992679568025,0.5416666666666666,0.5052910052910053,-0.48884070100687316,0.6737247353224254,0.4993469273884704,None
bbbp,GaussianNB,MolecularWeightFilter,ROC-AUC,0.5370007972747699,0.5371865232692639,100.03458579492555,-0.688627470282775,0.583743842364532,-0.7447271145901286,0.5661764705882353,-0.7447271145901286,0.5661764705882353,0.5370007972747699,-4.3999999999999995,0.25,0.55,None
bbbp,GaussianNB,NIBRFilter,ROC-AUC,0.5370007972747699,0.5156303741353614,96.02041128283953,-0.6671379982420602,0.5945121951219512,-0.7447271145901286,0.5661764705882353,-0.8137276219468004,0.5490196078431373,0.5132275132275133,-0.6330718954248364,0.6153846153846154,0.496,None
bbbp,GaussianNB,NIHFilter,ROC-AUC,0.5370007972747699,0.5140460030165912,95.72537054420177,-0.5172699849170435,0.6539589442815249,-0.7447271145901286,0.5661764705882353,-0.8334420526201352,0.5441176470588235,0.5086613031818512,-1.2242319738184895,0.4467455621301775,0.48089171974522293,None
bbbp,GaussianNB,OpreaFilter,ROC-AUC,0.5370007972747699,0.5,93.10973140774733,-0.4468085106382975,0.6911764705882353,-0.7447271145901286,0.5661764705882353,-0.8531564832934699,0.5392156862745098,0.5026455026455027,-0.5152141587785155,0.6781157998037292,0.4931613353643057,None
bbbp,GaussianNB,PAINSFilter,ROC-AUC,0.5370007972747699,0.5263280521901211,98.01252714357,-0.7120223671947807,0.5782828282828283,-0.7447271145901286,0.5661764705882353,-0.7940131912734656,0.553921568627451,0.5221424947452344,-1.0875420875420874,0.48333333333333334,0.5303030303030303,None
bbbp,GaussianNB,PfizerFilter,ROC-AUC,0.5370007972747699,0.5917721518987342,110.1994922357516,-0.9758702531645573,0.5945945945945946,-0.7447271145901286,0.5661764705882353,-0.27158077843009387,0.6838235294117647,0.6844603899398419,-2.1936010151364087,0.6484848484848484,0.5752597579163337,None
bbbp,GaussianNB,REOSFilter,ROC-AUC,0.5370007972747699,0.5081957684259474,94.63594300138745,-0.47576145082538956,0.6738351254480287,-0.7447271145901286,0.5661764705882353,-0.8334420526201352,0.5441176470588235,0.5082989055591794,-0.572253010542106,0.6372093023255814,0.5081097129047044,None
bbbp,GaussianNB,RuleOfFourFilter,ROC-AUC,0.5370007972747699,0.5,93.10973140774733,-1.6666666666666665,0.375,-0.7447271145901286,0.5661764705882353,-0.6855838225701243,0.5808823529411765,0.5494310357324056,-0.2906924070836814,0.7699115044247787,0.523254541308809,None
bbbp,GaussianNB,RuleOfThreeFilter,ROC-AUC,0.5370007972747699,0.5,93.10973140774733,-0.059523809523809534,0.9438202247191011,-0.7447271145901286,0.5661764705882353,-0.8630136986301373,0.5367647058823529,0.5,-0.37863041853879165,0.7233375156838143,0.5022573363431151,None
bbbp,GaussianNB,RuleOfTwoFilter,ROC-AUC,0.5370007972747699,0.5,93.10973140774733,-0.1333333333333333,0.8823529411764706,-0.7447271145901286,0.5661764705882353,-0.8630136986301373,0.5367647058823529,0.5,-0.32147098482130687,0.7556149732620321,0.5010917030567685,None
bbbp,GaussianNB,RuleOfVeberFilter,ROC-AUC,0.5370007972747699,0.5150532007674864,95.91293036832244,-0.43966509680795385,0.6850828729281768,-0.7447271145901286,0.5661764705882353,-0.8235848372834678,0.5465686274509803,0.5109444082046822,-3.329204693611474,0.24017467248908297,0.5084745762711864,None
bbbp,GaussianNB,RuleOfXuFilter,ROC-AUC,0.5370007972747699,0.5025862068965518,93.59133346675293,-0.6896551724137929,0.5918367346938775,-0.7447271145901286,0.5661764705882353,-0.8531564832934699,0.5392156862745098,0.5033702978908459,-0.6064867417255675,0.6649122807017543,0.48455045817409137,None
bbbp,GaussianNB,SureChEMBLFilter,ROC-AUC,0.5370007972747699,0.500956937799043,93.28793185063297,-0.9649122807017543,0.5089285714285714,-0.7447271145901286,0.5661764705882353,-0.8531564832934699,0.5392156862745098,0.505907081249547,-0.4027777777777777,0.721763085399449,0.5246212121212122,None
